COMID,lat,lon,frac_1,frac_2,frac_5,frac_6,frac_8,frac_10,frac_14,frac_15,frac_16,frac_17,frac_18,frac_19
71022639,52.1119527777778,-114.161358333333,0.00906766392290592,0,0,0,0.0616376139223576,0.0722867101430893,0.00451546534895897,0.7757528424263,0,0.023122264072299,0.0536174513399601,0
71022647,52.1128268248629,-114.205378986049,0.00300432229414582,0,0,0.000504999014083296,0.0504600703716278,0.0374301113188267,0.010810331441462,0.840981781482697,0,0.0495763383805752,0.00723205925896764,0
71022661,52.1752489379339,-114.218167547404,0.0132048707455397,0,0,0.00395683664828539,0.149937808513641,0.0434122569859028,0.0330604016780853,0.678319692611694,0,0.0441498421132565,0.0339583158493042,0
71022679,52.2002336448598,-114.257133248372,0.0224880743771791,0,0,0,0.0765963196754456,0.0171952154487371,0.01467823702842,0.789142787456512,0,0.0275868568569422,0.0523125268518925,0
71022693,52.2414008251597,-114.255272069127,0.00434182211756706,0,0,0,0.0306043718010187,0.00603858940303326,0.00851266831159592,0.863550961017609,0,0.0472000427544117,0.0397516451776028,0
71022754,52.2950536491744,-114.272073318392,0.00331623735837638,0,0.000145130965393037,0.00368916266597807,0.0304562505334616,0.0193961840122938,0.00518047716468573,0.839814603328705,0.000323733955156058,0.069396436214447,0.0282817054539919,0
71022780,52.321369979134,-114.353849113198,0.00717077497392893,0,0,0.00204035546630621,0.0370430797338486,0.025411419570446,0.00455780932679772,0.824757814407349,0.00120291684288532,0.066900834441185,0.03091493062675,0
71022911,52.4046048038178,-114.344068482721,0.00480700843036175,0,0.00263067660853267,0.0223552286624908,0.090737096965313,0.0347295962274075,0.0128631833940744,0.751403450965881,0.000457600341178477,0.0635870024561882,0.016429178416729,0
71022945,52.4645833333334,-114.40521815376,0.0415566079318523,0,0,0.0223693512380123,0.114691473543644,0.0499706640839577,0.078571729362011,0.612701117992401,0.00173094705678523,0.0753790140151978,0.00302915740758181,0
71022992,52.4974764948593,-114.429866578734,0.0108998483046889,0,0.000182742704055272,0.0202816259115934,0.091256819665432,0.0308781024068594,0.0540772341191769,0.707221627235413,3.96778486901894e-05,0.0545111335813999,0.0306511744856834,0
71023020,52.3613856589147,-114.434454304365,0.00578277232125401,0,0.00928396638482809,0.0134601145982742,0.0869896486401558,0.028114402666688,0.0114299515262246,0.763773739337921,0.000614707765635103,0.0707009881734848,0.00984969735145569,0
71023103,52.3644801425255,-114.534536992553,0.0355786085128784,0,5.73254437767901e-05,0.00907380692660809,0.0999054983258247,0.0260970667004585,0.0307338666170835,0.757762968540192,0.0013553467579186,0.0355747751891613,0.00386068457737565,0
71023104,52.5231468668406,-114.463050696257,0.0369753837585449,0,1.15111242848798e-05,0.0171602945774794,0.0716697052121162,0.0330634191632271,0.0423462837934494,0.738977015018463,0.000831910117994994,0.0515669696033001,0.00739746913313866,0
71023181,52.5661192940552,-114.492742170913,0.0021196031011641,0,0.000632665818557143,0.00294979033060372,0.024621557444334,0.0102791236713529,0.0306237395852804,0.879772841930389,0.000576477672439069,0.0453507602214813,0.00307345786131918,0
71023309,52.3341990804461,-114.599817236152,0.0238699950277805,0,0.000907329318579286,0.0123912170529366,0.100456796586514,0.031007831916213,0.0384416580200195,0.732451736927032,0.00154391350224614,0.0496741235256195,0.00925540179014206,0
71023477,52.6243131656745,-114.50267383469,0.0141564542427659,0,0.00164644198957831,0.0336277559399605,0.0736413300037384,0.0238845739513636,0.0582989864051342,0.747593820095062,0,0.0435358844697475,0.00361473998054862,0
71023591,52.1025685871057,-114.515596707819,0.0253963712602854,0,0,0.000874398043379188,0.0955088585615158,0.022683272138238,0.0487029664218426,0.76949006319046,0.00068283115979284,0.0345335155725479,0.00212774006649852,0
71023606,52.2746601172011,-113.948625818683,0.0083288662135601,0,0.00735701713711023,0.00910829659551382,0.0583969913423061,0.0212562754750252,0.0135014308616519,0.644016742706299,0.000317626254400238,0.110002033412457,0.127714768052101,0
71023674,52.3306272660516,-114.669847973748,0.0217216145247221,0,0,0.00952314026653767,0.0858518332242966,0.0225947592407465,0.0172511376440525,0.797846257686615,0.00136516324710101,0.0426984019577503,0.00114770594518632,0
71023778,52.6550419835235,-114.548236692015,0.0136296786367893,0,0,0.0823531597852707,0.121660932898521,0.0244865156710148,0.0367743596434593,0.664731323719025,0,0.0512925833463669,0.00507144723087549,0
